ID	Plate	Time	Well	OD	Passage	Compound	Concentration	Solvent
A6_Plate_1	Plate_1	17	A6	0.71	10	Aspirin	25	DMSO
A6_Plate_1	Plate_1	13	A6	0.732	20	Aspirin	25	DMSO
A6_Plate_1	Plate_1	6	A6	0.396	0	Aspirin	25	DMSO
A6_Plate_1	Plate_1	18	A6	0.783	17	Aspirin	25	DMSO
A6_Plate_1	Plate_1	20	A6	0.739	4	Aspirin	25	DMSO
A6_Plate_1	Plate_1	35	A6	0.776	14	Aspirin	25	DMSO
A6_Plate_1	Plate_1	19	A6	0.663	0	Aspirin	25	DMSO
A6_Plate_1	Plate_1	26	A6	0.755	14	Aspirin	25	DMSO
A6_Plate_1	Plate_1	10	A6	0.692	10	Aspirin	25	DMSO
A6_Plate_1	Plate_1	15	A6	0.716	10	Aspirin	25	DMSO
A6_Plate_1	Plate_1	16	A6	0.789	17	Aspirin	25	DMSO
A6_Plate_1	Plate_1	12	A6	0.749	14	Aspirin	25	DMSO
A6_Plate_1	Plate_1	11	A6	0.747	20	Aspirin	25	DMSO
A6_Plate_1	Plate_1	5	A6	0.589	4	Aspirin	25	DMSO
A6_Plate_1	Plate_1	18	A6	0.749	7	Aspirin	25	DMSO
A6_Plate_1	Plate_1	3	A6	0.609	20	Aspirin	25	DMSO
A6_Plate_1	Plate_1	11	A6	0.743	4	Aspirin	25	DMSO
A6_Plate_1	Plate_1	7	A6	0.47	0	Aspirin	25	DMSO
A6_Plate_1	Plate_1	21	A6	0.745	7	Aspirin	25	DMSO
A6_Plate_1	Plate_1	13	A6	0.758	4	Aspirin	25	DMSO
A6_Plate_1	Plate_1	22	A6	0.747	7	Aspirin	25	DMSO
A6_Plate_1	Plate_1	8	A6	0.664	10	Aspirin	25	DMSO
A6_Plate_1	Plate_1	36	A6	0.778	14	Aspirin	25	DMSO
A6_Plate_1	Plate_1	23	A6	0.747	7	Aspirin	25	DMSO
A6_Plate_1	Plate_1	23	A6	0.744	4	Aspirin	25	DMSO
A6_Plate_1	Plate_1	4	A6	0.558	4	Aspirin	25	DMSO
A6_Plate_1	Plate_1	47	A6	0.815	14	Aspirin	25	DMSO
A6_Plate_1	Plate_1	16	A6	0.753	7	Aspirin	25	DMSO
A6_Plate_1	Plate_1	6	A6	0.699	20	Aspirin	25	DMSO
A6_Plate_1	Plate_1	19	A6	0.713	10	Aspirin	25	DMSO
A6_Plate_1	Plate_1	2	A6	0.511	7	Aspirin	25	DMSO
A6_Plate_1	Plate_1	14	A6	0.752	14	Aspirin	25	DMSO
A6_Plate_1	Plate_1	23	A6	0.783	17	Aspirin	25	DMSO
A6_Plate_1	Plate_1	1	A6	0.27	4	Aspirin	25	DMSO
A6_Plate_1	Plate_1	13	A6	0.76	7	Aspirin	25	DMSO
A6_Plate_1	Plate_1	45	A6	0.809	14	Aspirin	25	DMSO
A6_Plate_1	Plate_1	4	A6	0.292	0	Aspirin	25	DMSO
A6_Plate_1	Plate_1	27	A6	0.757	14	Aspirin	25	DMSO
A6_Plate_1	Plate_1	2	A6	0.367	10	Aspirin	25	DMSO
A6_Plate_1	Plate_1	5	A6	0.611	14	Aspirin	25	DMSO
A6_Plate_1	Plate_1	20	A6	0.777	17	Aspirin	25	DMSO
A6_Plate_1	Plate_1	14	A6	0.712	10	Aspirin	25	DMSO
A6_Plate_1	Plate_1	18	A6	0.711	20	Aspirin	25	DMSO
A6_Plate_1	Plate_1	4	A6	0.48	10	Aspirin	25	DMSO
A6_Plate_1	Plate_1	20	A6	0.659	0	Aspirin	25	DMSO
A6_Plate_1	Plate_1	8	A6	0.734	20	Aspirin	25	DMSO
A6_Plate_1	Plate_1	7	A6	0.649	10	Aspirin	25	DMSO
A6_Plate_1	Plate_1	1	A6	0.192	0	Aspirin	25	DMSO
A6_Plate_1	Plate_1	8	A6	0.784	17	Aspirin	25	DMSO
A6_Plate_1	Plate_1	3	A6	0.248	0	Aspirin	25	DMSO
A6_Plate_1	Plate_1	3	A6	0.565	4	Aspirin	25	DMSO
A6_Plate_1	Plate_1	11	A6	0.702	10	Aspirin	25	DMSO
A6_Plate_1	Plate_1	41	A6	0.798	14	Aspirin	25	DMSO
A6_Plate_1	Plate_1	22	A6	0.745	14	Aspirin	25	DMSO
A6_Plate_1	Plate_1	1	A6	0.379	7	Aspirin	25	DMSO
A6_Plate_1	Plate_1	19	A6	0.709	20	Aspirin	25	DMSO
A6_Plate_1	Plate_1	0	A6	0.237	10	Aspirin	25	DMSO
A6_Plate_1	Plate_1	6	A6	0.763	17	Aspirin	25	DMSO
A6_Plate_1	Plate_1	22	A6	0.743	4	Aspirin	25	DMSO
A6_Plate_1	Plate_1	14	A6	0.793	17	Aspirin	25	DMSO
A6_Plate_1	Plate_1	18	A6	0.741	14	Aspirin	25	DMSO
A6_Plate_1	Plate_1	7	A6	0.691	4	Aspirin	25	DMSO
A6_Plate_1	Plate_1	3	A6	0.514	14	Aspirin	25	DMSO
A6_Plate_1	Plate_1	1	A6	0.299	10	Aspirin	25	DMSO
A6_Plate_1	Plate_1	8	A6	0.544	0	Aspirin	25	DMSO
A6_Plate_1	Plate_1	6	A6	0.672	4	Aspirin	25	DMSO
A6_Plate_1	Plate_1	10	A6	0.75	7	Aspirin	25	DMSO
A6_Plate_1	Plate_1	13	A6	0.753	14	Aspirin	25	DMSO
A6_Plate_1	Plate_1	24	A6	0.718	20	Aspirin	25	DMSO
A6_Plate_1	Plate_1	43	A6	0.805	14	Aspirin	25	DMSO
A6_Plate_1	Plate_1	9	A6	0.597	0	Aspirin	25	DMSO
A6_Plate_1	Plate_1	10	A6	0.735	14	Aspirin	25	DMSO
A6_Plate_1	Plate_1	5	A6	0.566	10	Aspirin	25	DMSO
A6_Plate_1	Plate_1	21	A6	0.744	4	Aspirin	25	DMSO
A6_Plate_1	Plate_1	46	A6	0.813	14	Aspirin	25	DMSO
A6_Plate_1	Plate_1	2	A6	0.587	17	Aspirin	25	DMSO
A6_Plate_1	Plate_1	5	A6	0.732	17	Aspirin	25	DMSO
A6_Plate_1	Plate_1	21	A6	0.708	20	Aspirin	25	DMSO
A6_Plate_1	Plate_1	18	A6	0.67	0	Aspirin	25	DMSO
A6_Plate_1	Plate_1	9	A6	0.736	7	Aspirin	25	DMSO
A6_Plate_1	Plate_1	2	A6	0.448	4	Aspirin	25	DMSO
A6_Plate_1	Plate_1	10	A6	0.636	0	Aspirin	25	DMSO
A6_Plate_1	Plate_1	2	A6	0.21	0	Aspirin	25	DMSO
A6_Plate_1	Plate_1	1	A6	0.269	14	Aspirin	25	DMSO
A6_Plate_1	Plate_1	3	A6	0.556	7	Aspirin	25	DMSO
A6_Plate_1	Plate_1	15	A6	0.678	0	Aspirin	25	DMSO
A6_Plate_1	Plate_1	0	A6	0.249	7	Aspirin	25	DMSO
A6_Plate_1	Plate_1	15	A6	0.755	7	Aspirin	25	DMSO
A6_Plate_1	Plate_1	7	A6	0.773	17	Aspirin	25	DMSO
A6_Plate_1	Plate_1	14	A6	0.724	20	Aspirin	25	DMSO
A6_Plate_1	Plate_1	0	A6	0.187	0	Aspirin	25	DMSO
A6_Plate_1	Plate_1	15	A6	0.749	14	Aspirin	25	DMSO
A6_Plate_1	Plate_1	5	A6	0.691	20	Aspirin	25	DMSO
A6_Plate_1	Plate_1	17	A6	0.74	14	Aspirin	25	DMSO
A6_Plate_1	Plate_1	21	A6	0.783	17	Aspirin	25	DMSO
A6_Plate_1	Plate_1	2	A6	0.435	14	Aspirin	25	DMSO
A6_Plate_1	Plate_1	14	A6	0.758	7	Aspirin	25	DMSO
A6_Plate_1	Plate_1	0	A6	0.26	17	Aspirin	25	DMSO
A6_Plate_1	Plate_1	4	A6	0.603	7	Aspirin	25	DMSO
A6_Plate_1	Plate_1	16	A6	0.745	14	Aspirin	25	DMSO
A6_Plate_1	Plate_1	22	A6	0.714	20	Aspirin	25	DMSO
A6_Plate_1	Plate_1	22	A6	0.782	17	Aspirin	25	DMSO
A6_Plate_1	Plate_1	1	A6	0.438	17	Aspirin	25	DMSO
A6_Plate_1	Plate_1	9	A6	0.721	14	Aspirin	25	DMSO
A6_Plate_1	Plate_1	11	A6	0.753	7	Aspirin	25	DMSO
A6_Plate_1	Plate_1	0	A6	0.219	14	Aspirin	25	DMSO
A6_Plate_1	Plate_1	24	A6	0.75	14	Aspirin	25	DMSO
A6_Plate_1	Plate_1	44	A6	0.808	14	Aspirin	25	DMSO
A6_Plate_1	Plate_1	12	A6	0.756	7	Aspirin	25	DMSO
A6_Plate_1	Plate_1	25	A6	0.754	14	Aspirin	25	DMSO
A6_Plate_1	Plate_1	17	A6	0.669	0	Aspirin	25	DMSO
A6_Plate_2	Plate_2	22	A6	0.642	0	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	3	A6	0.52	14	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	9	A6	0.651	4	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	7	A6	0.608	4	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	22	A6	0.635	10	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	11	A6	0.704	20	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	9	A6	0.685	20	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	19	A6	0.674	0	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	23	A6	0.661	20	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	8	A6	0.584	7	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	23	A6	0.629	4	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	17	A6	0.674	4	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	16	A6	0.632	7	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	41	A6	0.741	14	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	8	A6	0.667	20	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	17	A6	0.693	0	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	11	A6	0.688	10	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	12	A6	0.696	4	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	14	A6	0.706	20	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	20	A6	0.648	10	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	1	A6	0.287	14	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	9	A6	0.667	17	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	9	A6	0.611	0	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	6	A6	0.514	7	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	6	A6	0.583	17	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	19	A6	0.688	14	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	0	A6	0.226	17	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	8	A6	0.65	17	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	21	A6	0.673	17	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	16	A6	0.702	20	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	12	A6	0.708	20	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	36	A6	0.721	14	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	3	A6	0.314	0	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	6	A6	0.632	20	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	12	A6	0.677	0	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	32	A6	0.69	14	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	16	A6	0.682	10	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	15	A6	0.689	10	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	24	A6	0.658	20	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	3	A6	0.534	10	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	16	A6	0.692	17	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	4	A6	0.475	7	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	17	A6	0.696	14	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	17	A6	0.697	20	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	4	A6	0.522	17	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	22	A6	0.61	7	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	14	A6	0.639	7	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	6	A6	0.582	10	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	19	A6	0.687	20	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	15	A6	0.688	4	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	30	A6	0.675	14	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	43	A6	0.746	14	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	22	A6	0.673	14	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	4	A6	0.354	0	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	25	A6	0.663	14	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	4	A6	0.535	10	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	14	A6	0.69	4	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	23	A6	0.626	10	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	9	A6	0.66	14	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	1	A6	0.204	0	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	47	A6	0.752	14	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	39	A6	0.735	14	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	12	A6	0.701	17	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	20	A6	0.677	17	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	6	A6	0.588	4	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	23	A6	0.63	0	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	18	A6	0.625	7	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	4	A6	0.533	14	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	21	A6	0.671	20	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	4	A6	0.518	20	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	46	A6	0.751	14	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	7	A6	0.612	10	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	15	A6	0.636	7	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	1	A6	0.356	10	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	0	A6	0.223	20	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	13	A6	0.684	0	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	13	A6	0.7	14	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	12	A6	0.697	14	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	5	A6	0.535	14	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	10	A6	0.666	10	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	35	A6	0.714	14	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	0	A6	0.219	7	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	11	A6	0.632	7	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	17	A6	0.69	17	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	14	A6	0.692	0	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	0	A6	0.223	14	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	3	A6	0.464	7	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	9	A6	0.651	10	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	14	A6	0.691	10	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	38	A6	0.731	14	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	14	A6	0.7	17	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	23	A6	0.665	17	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	0	A6	0.248	10	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	21	A6	0.64	10	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	16	A6	0.683	4	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	23	A6	0.668	14	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	10	A6	0.672	4	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	21	A6	0.654	0	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	28	A6	0.664	14	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	40	A6	0.738	14	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	20	A6	0.68	20	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	13	A6	0.695	4	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	12	A6	0.692	10	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	18	A6	0.687	17	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	3	A6	0.491	4	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	7	A6	0.555	7	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	48	A6	0.753	14	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	24	A6	0.666	14	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	8	A6	0.64	4	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	5	A6	0.484	7	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	1	A6	0.287	20	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	2	A6	0.427	14	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	21	A6	0.614	7	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	18	A6	0.693	14	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	20	A6	0.618	7	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	1	A6	0.279	7	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	1	A6	0.298	4	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	22	A6	0.668	20	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	19	A6	0.656	10	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	2	A6	0.423	4	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	2	A6	0.476	10	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	5	A6	0.404	0	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	7	A6	0.652	20	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	17	A6	0.673	10	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	19	A6	0.62	7	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	14	A6	0.699	14	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	27	A6	0.662	14	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	13	A6	0.64	7	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	0	A6	0.192	0	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	45	A6	0.749	14	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	7	A6	0.613	14	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	9	A6	0.603	7	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	22	A6	0.636	4	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	13	A6	0.709	20	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	5	A6	0.54	17	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	42	A6	0.744	14	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	10	A6	0.695	20	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	23	A6	0.606	7	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	2	A6	0.253	0	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	18	A6	0.682	0	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	33	A6	0.699	14	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	12	A6	0.637	7	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	20	A6	0.647	4	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	11	A6	0.695	17	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	3	A6	0.489	17	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	24	A6	0.663	17	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	21	A6	0.641	4	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	31	A6	0.683	14	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	8	A6	0.64	10	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	49	A6	0.754	14	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	44	A6	0.747	14	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	8	A6	0.649	14	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	2	A6	0.398	7	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	29	A6	0.668	14	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	19	A6	0.681	17	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	13	A6	0.701	17	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	5	A6	0.548	10	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	5	A6	0.538	4	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	15	A6	0.696	14	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	26	A6	0.662	14	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	7	A6	0.55	0	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	10	A6	0.635	0	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	15	A6	0.705	20	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	18	A6	0.668	4	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	4	A6	0.511	4	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	6	A6	0.469	0	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	8	A6	0.573	0	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	37	A6	0.726	14	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	3	A6	0.468	20	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	10	A6	0.622	7	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	34	A6	0.707	14	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	2	A6	0.397	17	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	7	A6	0.633	17	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	1	A6	0.283	17	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	5	A6	0.589	20	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	10	A6	0.677	14	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	20	A6	0.682	14	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	15	A6	0.695	0	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	10	A6	0.682	17	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	2	A6	0.395	20	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	16	A6	0.695	0	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	0	A6	0.235	4	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	11	A6	0.661	0	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	18	A6	0.66	10	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	21	A6	0.678	14	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	13	A6	0.691	10	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	19	A6	0.655	4	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	6	A6	0.567	14	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	17	A6	0.628	7	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	22	A6	0.67	17	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	20	A6	0.662	0	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	16	A6	0.699	14	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	18	A6	0.691	20	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	11	A6	0.688	14	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	15	A6	0.696	17	Ezetimibe	25	DMSO
A6_Plate_2	Plate_2	11	A6	0.686	4	Ezetimibe	25	DMSO
A6_Plate_3	Plate_3	22	A6	0.719	7	Progestogen	25	DMSO
A6_Plate_3	Plate_3	22	A6	0.691	0	Progestogen	25	DMSO
A6_Plate_3	Plate_3	0	A6	0.247	10	Progestogen	25	DMSO
A6_Plate_3	Plate_3	1	A6	0.263	14	Progestogen	25	DMSO
A6_Plate_3	Plate_3	42	A6	0.819	14	Progestogen	25	DMSO
A6_Plate_3	Plate_3	16	A6	0.71	20	Progestogen	25	DMSO
A6_Plate_3	Plate_3	5	A6	0.694	10	Progestogen	25	DMSO
A6_Plate_3	Plate_3	19	A6	0.686	20	Progestogen	25	DMSO
A6_Plate_3	Plate_3	35	A6	0.79	14	Progestogen	25	DMSO
A6_Plate_3	Plate_3	16	A6	0.717	10	Progestogen	25	DMSO
A6_Plate_3	Plate_3	3	A6	0.644	4	Progestogen	25	DMSO
A6_Plate_3	Plate_3	16	A6	0.718	7	Progestogen	25	DMSO
A6_Plate_3	Plate_3	11	A6	0.713	7	Progestogen	25	DMSO
A6_Plate_3	Plate_3	4	A6	0.667	10	Progestogen	25	DMSO
A6_Plate_3	Plate_3	44	A6	0.826	14	Progestogen	25	DMSO
A6_Plate_3	Plate_3	12	A6	0.716	7	Progestogen	25	DMSO
A6_Plate_3	Plate_3	11	A6	0.736	17	Progestogen	25	DMSO
A6_Plate_3	Plate_3	3	A6	0.508	17	Progestogen	25	DMSO
A6_Plate_3	Plate_3	0	A6	0.219	20	Progestogen	25	DMSO
A6_Plate_3	Plate_3	4	A6	0.518	7	Progestogen	25	DMSO
A6_Plate_3	Plate_3	22	A6	0.724	4	Progestogen	25	DMSO
A6_Plate_3	Plate_3	8	A6	0.693	20	Progestogen	25	DMSO
A6_Plate_3	Plate_3	10	A6	0.712	4	Progestogen	25	DMSO
A6_Plate_3	Plate_3	8	A6	0.71	17	Progestogen	25	DMSO
A6_Plate_3	Plate_3	12	A6	0.722	4	Progestogen	25	DMSO
A6_Plate_3	Plate_3	21	A6	0.702	10	Progestogen	25	DMSO
A6_Plate_3	Plate_3	18	A6	0.694	20	Progestogen	25	DMSO
A6_Plate_3	Plate_3	4	A6	0.595	17	Progestogen	25	DMSO
A6_Plate_3	Plate_3	2	A6	0.358	14	Progestogen	25	DMSO
A6_Plate_3	Plate_3	3	A6	0.476	7	Progestogen	25	DMSO
A6_Plate_3	Plate_3	38	A6	0.803	14	Progestogen	25	DMSO
A6_Plate_3	Plate_3	3	A6	0.44	14	Progestogen	25	DMSO
A6_Plate_3	Plate_3	19	A6	0.743	14	Progestogen	25	DMSO
A6_Plate_3	Plate_3	5	A6	0.494	0	Progestogen	25	DMSO
A6_Plate_3	Plate_3	20	A6	0.733	17	Progestogen	25	DMSO
A6_Plate_3	Plate_3	1	A6	0.32	17	Progestogen	25	DMSO
A6_Plate_3	Plate_3	19	A6	0.714	7	Progestogen	25	DMSO
A6_Plate_3	Plate_3	0	A6	0.226	7	Progestogen	25	DMSO
A6_Plate_3	Plate_3	21	A6	0.719	7	Progestogen	25	DMSO
A6_Plate_3	Plate_3	3	A6	0.347	0	Progestogen	25	DMSO
A6_Plate_3	Plate_3	23	A6	0.755	14	Progestogen	25	DMSO
